test_ID,Dataset,Adjacencia,k,Ponderacao,Simetrica,Conectado,Propagacao,PorcRot,NumExp,SeedExp,TempExp,NumNRot,Acuracia,F_measure
625,ace_ECFP_6.data,mutKNN,12,RBF,True,True,LapRLS,0.05,0,127,3.0600964228312173,0,0.5,0.3230963883137796
626,ace_ECFP_6.data,mutKNN,12,RBF,True,True,LapRLS,0.08,0,40,3.0709051926930746,0,0.5,0.2813295975547631
627,ace_ECFP_6.data,mutKNN,12,RBF,True,True,LapRLS,0.1,0,65,3.0818589528401694,0,0.5,0.2803391626921038
628,ace_ECFP_6.data,mutKNN,12,HM,True,True,LapRLS,0.02,0,76,3.097625760237376,0,0.5,0.3184275184275184
629,ace_ECFP_6.data,mutKNN,12,HM,True,True,LapRLS,0.05,0,127,3.109063351154328,0,0.5,0.3230963883137796
630,ace_ECFP_6.data,mutKNN,12,HM,True,True,LapRLS,0.08,0,40,3.1202196717262267,0,0.5,0.2813295975547631
631,ace_ECFP_6.data,mutKNN,12,HM,True,True,LapRLS,0.1,0,65,3.131558708349864,0,0.5,0.2803391626921038
632,ace_ECFP_6.data,mutKNN,12,LLE,True,True,LapRLS,0.02,0,76,3.14476257165273,0,0.5,0.3184275184275184
633,ace_ECFP_6.data,mutKNN,12,LLE,True,True,LapRLS,0.05,0,127,3.1565152406692505,0,0.5,0.3230963883137796
634,ace_ECFP_6.data,mutKNN,12,LLE,True,True,LapRLS,0.08,0,40,3.1674015005429585,0,0.5,0.2813295975547631
635,ace_ECFP_6.data,mutKNN,12,LLE,True,True,LapRLS,0.1,0,65,3.177467135588328,0,0.5,0.2803391626921038
636,ace_ECFP_6.data,symKNN,12,RBF,True,True,LapRLS,0.02,0,76,3.1917483687400816,0,0.5,0.3184275184275184
637,ace_ECFP_6.data,symKNN,12,RBF,True,True,LapRLS,0.05,0,127,3.202720133463542,0,0.5,0.3230963883137796
638,ace_ECFP_6.data,symKNN,12,RBF,True,True,LapRLS,0.08,0,40,3.212724105517069,0,0.5,0.2813295975547631
639,ace_ECFP_6.data,symKNN,12,RBF,True,True,LapRLS,0.1,0,65,3.223599457740784,0,0.5,0.2803391626921038
640,ace_ECFP_6.data,symKNN,12,HM,True,True,LapRLS,0.02,0,76,3.239518721898397,0,0.5,0.3184275184275184
641,ace_ECFP_6.data,symKNN,12,HM,True,True,LapRLS,0.05,0,127,3.250422724088033,0,0.5,0.3230963883137796
642,ace_ECFP_6.data,symKNN,12,HM,True,True,LapRLS,0.08,0,40,3.2614243984222413,0,0.5,0.2813295975547631
643,ace_ECFP_6.data,symKNN,12,HM,True,True,LapRLS,0.1,0,65,3.2724077979723614,0,0.5,0.2803391626921038
644,ace_ECFP_6.data,symKNN,12,LLE,True,True,LapRLS,0.02,0,76,3.2868935147921245,0,0.5,0.3184275184275184
645,ace_ECFP_6.data,symKNN,12,LLE,True,True,LapRLS,0.05,0,127,3.297945261001587,0,0.5,0.3230963883137796
646,ace_ECFP_6.data,symKNN,12,LLE,True,True,LapRLS,0.08,0,40,3.309175225098928,0,0.5,0.2813295975547631
647,ace_ECFP_6.data,symKNN,12,LLE,True,True,LapRLS,0.1,0,65,3.320147224267324,0,0.5,0.2803391626921038
648,ace_ECFP_6.data,symFKNN,12,RBF,True,True,LapRLS,0.02,0,76,3.33498877286911,0,0.5,0.3184275184275184
649,ace_ECFP_6.data,symFKNN,12,RBF,True,True,LapRLS,0.05,0,127,3.347518769900004,0,0.5,0.3230963883137796
650,ace_ECFP_6.data,symFKNN,12,RBF,True,True,LapRLS,0.08,0,40,3.358749095598857,0,0.5,0.2813295975547631
651,ace_ECFP_6.data,symFKNN,12,RBF,True,True,LapRLS,0.1,0,65,3.369861336549123,0,0.5,0.2803391626921038
652,ace_ECFP_6.data,symFKNN,12,HM,True,True,LapRLS,0.02,0,76,3.385095202922821,0,0.5,0.3184275184275184
653,ace_ECFP_6.data,symFKNN,12,HM,True,True,LapRLS,0.05,0,127,3.3957899689674376,0,0.5,0.3230963883137796
654,ace_ECFP_6.data,symFKNN,12,HM,True,True,LapRLS,0.08,0,40,3.4070406436920164,0,0.5,0.2813295975547631
655,ace_ECFP_6.data,symFKNN,12,HM,True,True,LapRLS,0.1,0,65,3.418003233273824,0,0.5,0.2803391626921038
656,ace_ECFP_6.data,symFKNN,12,LLE,True,True,LapRLS,0.02,0,76,3.4333871960639955,0,0.5,0.3184275184275184
657,ace_ECFP_6.data,symFKNN,12,LLE,True,True,LapRLS,0.05,0,127,3.444319423039754,0,0.5,0.3230963883137796
658,ace_ECFP_6.data,symFKNN,12,LLE,True,True,LapRLS,0.08,0,40,3.455141127109528,0,0.5,0.2813295975547631
659,ace_ECFP_6.data,symFKNN,12,LLE,True,True,LapRLS,0.1,0,65,3.466521684328715,0,0.5,0.2803391626921038
660,ace_ECFP_6.data,MST,12,RBF,True,True,LapRLS,0.02,0,76,3.481153869628906,0,0.5,0.3184275184275184
661,ace_ECFP_6.data,MST,12,RBF,True,True,LapRLS,0.05,0,127,3.493379028638204,0,0.5,0.3230963883137796
662,ace_ECFP_6.data,MST,12,RBF,True,True,LapRLS,0.08,0,40,3.504896104335785,0,0.5,0.2813295975547631
663,ace_ECFP_6.data,MST,12,RBF,True,True,LapRLS,0.1,0,65,3.5153307795524595,0,0.5,0.2803391626921038
664,ace_ECFP_6.data,MST,12,HM,True,True,LapRLS,0.02,0,76,3.530403502782186,0,0.5,0.3184275184275184
665,ace_ECFP_6.data,MST,12,HM,True,True,LapRLS,0.05,0,127,3.5427783568700155,0,0.5,0.3230963883137796
666,ace_ECFP_6.data,MST,12,HM,True,True,LapRLS,0.08,0,40,3.5544554591178894,0,0.5,0.2813295975547631
667,ace_ECFP_6.data,MST,12,HM,True,True,LapRLS,0.1,0,65,3.564856843153636,0,0.5,0.2803391626921038
668,ace_ECFP_6.data,MST,12,LLE,True,True,LapRLS,0.02,0,76,3.5772326906522114,0,0.5,0.3184275184275184
669,ace_ECFP_6.data,MST,12,LLE,True,True,LapRLS,0.05,0,127,3.589413853486379,0,0.5,0.3230963883137796
670,ace_ECFP_6.data,MST,12,LLE,True,True,LapRLS,0.08,0,40,3.601194767157237,0,0.5,0.2813295975547631
671,ace_ECFP_6.data,MST,12,LLE,True,True,LapRLS,0.1,0,65,3.611757822831472,0,0.5,0.2803391626921038
672,ace_ECFP_6.data,mutKNN,14,RBF,True,True,LapRLS,0.02,0,76,3.624911530812581,0,0.5,0.3184275184275184
673,ace_ECFP_6.data,mutKNN,14,RBF,True,True,LapRLS,0.05,0,127,3.635372499624888,0,0.5,0.3230963883137796
674,ace_ECFP_6.data,mutKNN,14,RBF,True,True,LapRLS,0.08,0,40,3.646196015675863,0,0.5,0.2813295975547631
675,ace_ECFP_6.data,mutKNN,14,RBF,True,True,LapRLS,0.1,0,65,3.657021772861481,0,0.5,0.2803391626921038
676,ace_ECFP_6.data,mutKNN,14,HM,True,True,LapRLS,0.02,0,76,3.672447502613068,0,0.5,0.3184275184275184
677,ace_ECFP_6.data,mutKNN,14,HM,True,True,LapRLS,0.05,0,127,3.6836398601531983,0,0.5,0.3230963883137796
678,ace_ECFP_6.data,mutKNN,14,HM,True,True,LapRLS,0.08,0,40,3.6940813104311614,0,0.5,0.2813295975547631
679,ace_ECFP_6.data,mutKNN,14,HM,True,True,LapRLS,0.1,0,65,3.705309673150381,0,0.5,0.2803391626921038
680,ace_ECFP_6.data,mutKNN,14,LLE,True,True,LapRLS,0.02,0,76,3.7187843163808174,0,0.5,0.3184275184275184
681,ace_ECFP_6.data,mutKNN,14,LLE,True,True,LapRLS,0.05,0,127,3.730875623226166,0,0.5,0.3230963883137796
682,ace_ECFP_6.data,mutKNN,14,LLE,True,True,LapRLS,0.08,0,40,3.7413274089495343,0,0.5,0.2813295975547631
683,ace_ECFP_6.data,mutKNN,14,LLE,True,True,LapRLS,0.1,0,65,3.751990211009979,0,0.5,0.2803391626921038
684,ace_ECFP_6.data,symKNN,14,RBF,True,True,LapRLS,0.02,0,76,3.765852379798889,0,0.5,0.3184275184275184
685,ace_ECFP_6.data,symKNN,14,RBF,True,True,LapRLS,0.05,0,127,3.775522204240163,0,0.5,0.3230963883137796
686,ace_ECFP_6.data,symKNN,14,RBF,True,True,LapRLS,0.08,0,40,3.7864615440368654,0,0.5,0.2813295975547631
687,ace_ECFP_6.data,symKNN,14,RBF,True,True,LapRLS,0.1,0,65,3.7974282622337343,0,0.5,0.2803391626921038
688,ace_ECFP_6.data,symKNN,14,HM,True,True,LapRLS,0.02,0,76,3.812839881579081,0,0.5,0.3184275184275184
689,ace_ECFP_6.data,symKNN,14,HM,True,True,LapRLS,0.05,0,127,3.8239372253417967,0,0.5,0.3230963883137796
690,ace_ECFP_6.data,symKNN,14,HM,True,True,LapRLS,0.08,0,40,3.8347673455874127,0,0.5,0.2813295975547631
691,ace_ECFP_6.data,symKNN,14,HM,True,True,LapRLS,0.1,0,65,3.844947707653046,0,0.5,0.2803391626921038
692,ace_ECFP_6.data,symKNN,14,LLE,True,True,LapRLS,0.02,0,76,3.8603033860524496,0,0.5,0.3184275184275184
693,ace_ECFP_6.data,symKNN,14,LLE,True,True,LapRLS,0.05,0,127,3.871929979324341,0,0.5,0.3230963883137796
694,ace_ECFP_6.data,symKNN,14,LLE,True,True,LapRLS,0.08,0,40,3.883556465307872,0,0.5,0.2813295975547631
695,ace_ECFP_6.data,symKNN,14,LLE,True,True,LapRLS,0.1,0,65,3.894592249393463,0,0.5,0.2803391626921038
696,ace_ECFP_6.data,symFKNN,14,RBF,True,True,LapRLS,0.02,0,76,3.907661922772725,0,0.5,0.3184275184275184
697,ace_ECFP_6.data,symFKNN,14,RBF,True,True,LapRLS,0.05,0,127,3.918010501066844,0,0.5,0.3230963883137796
698,ace_ECFP_6.data,symFKNN,14,RBF,True,True,LapRLS,0.08,0,40,3.929740746816,0,0.5,0.2813295975547631
699,ace_ECFP_6.data,symFKNN,14,RBF,True,True,LapRLS,0.1,0,65,3.9410863558451337,0,0.5,0.2803391626921038
700,ace_ECFP_6.data,symFKNN,14,HM,True,True,LapRLS,0.02,0,76,3.9607824246088654,0,0.5,0.3184275184275184
701,ace_ECFP_6.data,symFKNN,14,HM,True,True,LapRLS,0.05,0,127,3.976960452397664,0,0.5,0.3230963883137796
702,ace_ECFP_6.data,symFKNN,14,HM,True,True,LapRLS,0.08,0,40,3.9934122999509176,0,0.5,0.2813295975547631
703,ace_ECFP_6.data,symFKNN,14,HM,True,True,LapRLS,0.1,0,65,4.005146912733713,0,0.5,0.2803391626921038
704,ace_ECFP_6.data,symFKNN,14,LLE,True,True,LapRLS,0.02,0,76,4.021324249108632,0,0.5,0.3184275184275184
705,ace_ECFP_6.data,symFKNN,14,LLE,True,True,LapRLS,0.05,0,127,4.032702807585398,0,0.5,0.3230963883137796
706,ace_ECFP_6.data,symFKNN,14,LLE,True,True,LapRLS,0.08,0,40,4.043352254231771,0,0.5,0.2813295975547631
707,ace_ECFP_6.data,symFKNN,14,LLE,True,True,LapRLS,0.1,0,65,4.0544595201810205,0,0.5,0.2803391626921038
708,ace_ECFP_6.data,MST,14,RBF,True,True,LapRLS,0.02,0,76,4.070115701357524,0,0.5,0.3184275184275184
709,ace_ECFP_6.data,MST,14,RBF,True,True,LapRLS,0.05,0,127,4.081078728040059,0,0.5,0.3230963883137796
710,ace_ECFP_6.data,MST,14,RBF,True,True,LapRLS,0.08,0,40,4.092282255490621,0,0.5,0.2813295975547631
711,ace_ECFP_6.data,MST,14,RBF,True,True,LapRLS,0.1,0,65,4.103250189622243,0,0.5,0.2803391626921038
712,ace_ECFP_6.data,MST,14,HM,True,True,LapRLS,0.02,0,76,4.119166576862336,0,0.5,0.3184275184275184
713,ace_ECFP_6.data,MST,14,HM,True,True,LapRLS,0.05,0,127,4.13051214615504,0,0.5,0.3230963883137796
714,ace_ECFP_6.data,MST,14,HM,True,True,LapRLS,0.08,0,40,4.1423915266990665,0,0.5,0.2813295975547631
715,ace_ECFP_6.data,MST,14,HM,True,True,LapRLS,0.1,0,65,4.154386329650879,0,0.5,0.2803391626921038
716,ace_ECFP_6.data,MST,14,LLE,True,True,LapRLS,0.02,0,76,4.1663027048110965,0,0.5,0.3184275184275184
717,ace_ECFP_6.data,MST,14,LLE,True,True,LapRLS,0.05,0,127,4.177334626515706,0,0.5,0.3230963883137796
718,ace_ECFP_6.data,MST,14,LLE,True,True,LapRLS,0.08,0,40,4.190125683943431,0,0.5,0.2813295975547631
719,ace_ECFP_6.data,MST,14,LLE,True,True,LapRLS,0.1,0,65,4.200316794713339,0,0.5,0.2803391626921038
720,ace_ECFP_6.data,mutKNN,16,RBF,True,True,LapRLS,0.02,0,76,4.213854968547821,0,0.5,0.3184275184275184
721,ace_ECFP_6.data,mutKNN,16,RBF,True,True,LapRLS,0.05,0,127,4.224595359961191,0,0.5,0.3230963883137796
722,ace_ECFP_6.data,mutKNN,16,RBF,True,True,LapRLS,0.08,0,40,4.235797762870789,0,0.5,0.2813295975547631
723,ace_ECFP_6.data,mutKNN,16,RBF,True,True,LapRLS,0.1,0,65,4.247251419226329,0,0.5,0.2803391626921038
724,ace_ECFP_6.data,mutKNN,16,HM,True,True,LapRLS,0.02,0,76,4.2621441841125485,0,0.5,0.3184275184275184
725,ace_ECFP_6.data,mutKNN,16,HM,True,True,LapRLS,0.05,0,127,4.27223097483317,0,0.5,0.3230963883137796
726,ace_ECFP_6.data,mutKNN,16,HM,True,True,LapRLS,0.08,0,40,4.28276170094808,0,0.5,0.2813295975547631
727,ace_ECFP_6.data,mutKNN,16,HM,True,True,LapRLS,0.1,0,65,4.2931946555773415,0,0.5,0.2803391626921038
728,ace_ECFP_6.data,mutKNN,16,LLE,True,True,LapRLS,0.02,0,76,4.305958843231201,0,0.5,0.3184275184275184
729,ace_ECFP_6.data,mutKNN,16,LLE,True,True,LapRLS,0.05,0,127,4.317965908845266,0,0.5,0.3230963883137796
730,ace_ECFP_6.data,mutKNN,16,LLE,True,True,LapRLS,0.08,0,40,4.3294550975163775,0,0.5,0.2813295975547631
731,ace_ECFP_6.data,mutKNN,16,LLE,True,True,LapRLS,0.1,0,65,4.339717872937521,0,0.5,0.2803391626921038
732,ace_ECFP_6.data,symKNN,16,RBF,True,True,LapRLS,0.02,0,76,4.3526641448338825,0,0.5,0.3184275184275184
733,ace_ECFP_6.data,symKNN,16,RBF,True,True,LapRLS,0.05,0,127,4.3646741310755415,0,0.5,0.3230963883137796
734,ace_ECFP_6.data,symKNN,16,RBF,True,True,LapRLS,0.08,0,40,4.374992907047272,0,0.5,0.2813295975547631
735,ace_ECFP_6.data,symKNN,16,RBF,True,True,LapRLS,0.1,0,65,4.386098821957906,0,0.5,0.2803391626921038
736,ace_ECFP_6.data,symKNN,16,HM,True,True,LapRLS,0.02,0,76,4.401976037025452,0,0.5,0.3184275184275184
737,ace_ECFP_6.data,symKNN,16,HM,True,True,LapRLS,0.05,0,127,4.4127318104108175,0,0.5,0.3230963883137796
738,ace_ECFP_6.data,symKNN,16,HM,True,True,LapRLS,0.08,0,40,4.423520306746165,0,0.5,0.2813295975547631
739,ace_ECFP_6.data,symKNN,16,HM,True,True,LapRLS,0.1,0,65,4.435406911373138,0,0.5,0.2803391626921038
740,ace_ECFP_6.data,symKNN,16,LLE,True,True,LapRLS,0.02,0,76,4.451322627067566,0,0.5,0.3184275184275184
741,ace_ECFP_6.data,symKNN,16,LLE,True,True,LapRLS,0.05,0,127,4.462678861618042,0,0.5,0.3230963883137796
742,ace_ECFP_6.data,symKNN,16,LLE,True,True,LapRLS,0.08,0,40,4.474568831920624,0,0.5,0.2813295975547631
743,ace_ECFP_6.data,symKNN,16,LLE,True,True,LapRLS,0.1,0,65,4.491230197747549,0,0.5,0.2803391626921038
744,ace_ECFP_6.data,symFKNN,16,RBF,True,True,LapRLS,0.02,0,76,4.511053264141083,0,0.5,0.3184275184275184
745,ace_ECFP_6.data,symFKNN,16,RBF,True,True,LapRLS,0.05,0,127,4.52618846098582,0,0.5,0.3230963883137796
746,ace_ECFP_6.data,symFKNN,16,RBF,True,True,LapRLS,0.08,0,40,4.538980269432068,0,0.5,0.2813295975547631
747,ace_ECFP_6.data,symFKNN,16,RBF,True,True,LapRLS,0.1,0,65,4.553650919596354,0,0.5,0.2803391626921038
748,ace_ECFP_6.data,symFKNN,16,HM,True,True,LapRLS,0.02,0,76,4.573434841632843,0,0.5,0.3184275184275184
749,ace_ECFP_6.data,symFKNN,16,HM,True,True,LapRLS,0.05,0,127,4.587789030869802,0,0.5,0.3230963883137796
750,ace_ECFP_6.data,symFKNN,16,HM,True,True,LapRLS,0.08,0,40,4.5990397214889525,0,0.5,0.2813295975547631
751,ace_ECFP_6.data,symFKNN,16,HM,True,True,LapRLS,0.1,0,65,4.608928140004476,0,0.5,0.2803391626921038
752,ace_ECFP_6.data,symFKNN,16,LLE,True,True,LapRLS,0.02,0,76,4.625629357496897,0,0.5,0.3184275184275184
753,ace_ECFP_6.data,symFKNN,16,LLE,True,True,LapRLS,0.05,0,127,4.637150259812673,0,0.5,0.3230963883137796
754,ace_ECFP_6.data,symFKNN,16,LLE,True,True,LapRLS,0.08,0,40,4.64845697482427,0,0.5,0.2813295975547631
755,ace_ECFP_6.data,symFKNN,16,LLE,True,True,LapRLS,0.1,0,65,4.658782112598419,0,0.5,0.2803391626921038
756,ace_ECFP_6.data,MST,16,RBF,True,True,LapRLS,0.02,0,76,4.674697701136271,0,0.5,0.3184275184275184
757,ace_ECFP_6.data,MST,16,RBF,True,True,LapRLS,0.05,0,127,4.685704557100932,0,0.5,0.3230963883137796
758,ace_ECFP_6.data,MST,16,RBF,True,True,LapRLS,0.08,0,40,4.696358422438304,0,0.5,0.2813295975547631
759,ace_ECFP_6.data,MST,16,RBF,True,True,LapRLS,0.1,0,65,4.706809190909068,0,0.5,0.2803391626921038
760,ace_ECFP_6.data,MST,16,HM,True,True,LapRLS,0.02,0,76,4.722088936964671,0,0.5,0.3184275184275184
761,ace_ECFP_6.data,MST,16,HM,True,True,LapRLS,0.05,0,127,4.733443530400594,0,0.5,0.3230963883137796
762,ace_ECFP_6.data,MST,16,HM,True,True,LapRLS,0.08,0,40,4.7441282312075295,0,0.5,0.2813295975547631
763,ace_ECFP_6.data,MST,16,HM,True,True,LapRLS,0.1,0,65,4.755121147632599,0,0.5,0.2803391626921038
764,ace_ECFP_6.data,MST,16,LLE,True,True,LapRLS,0.02,0,76,4.76709060271581,0,0.5,0.3184275184275184
765,ace_ECFP_6.data,MST,16,LLE,True,True,LapRLS,0.05,0,127,4.778844288984934,0,0.5,0.3230963883137796
766,ace_ECFP_6.data,MST,16,LLE,True,True,LapRLS,0.08,0,40,4.789314540227254,0,0.5,0.2813295975547631
767,ace_ECFP_6.data,MST,16,LLE,True,True,LapRLS,0.1,0,65,4.800229942798614,0,0.5,0.2803391626921038
768,analcatdata_authorship-458.data,mutKNN,2,RBF,True,True,LapRLS,0.02,0,76,0.8999721010526022,0,0.25,0.0713299507244962
769,analcatdata_authorship-458.data,mutKNN,2,RBF,True,True,LapRLS,0.05,0,102,1.6448912541071574,0,0.25,0.0716417600016639
770,analcatdata_authorship-458.data,mutKNN,2,RBF,True,True,LapRLS,0.08,0,133,2.40535181760788,0,0.25,0.0726221195287476
771,analcatdata_authorship-458.data,mutKNN,2,RBF,True,True,LapRLS,0.1,0,17,3.162767493724823,0,0.25,0.0739354451144844
772,analcatdata_authorship-458.data,mutKNN,2,HM,True,True,LapRLS,0.02,0,167,4.241355697313945,0,0.25,0.0690573128719072
773,analcatdata_authorship-458.data,mutKNN,2,HM,True,True,LapRLS,0.05,0,80,5.022530448436737,0,0.25,0.0669732787082528
774,analcatdata_authorship-458.data,mutKNN,2,HM,True,True,LapRLS,0.08,0,122,5.7932266553243,0,0.25,0.0677772563523771
775,analcatdata_authorship-458.data,mutKNN,2,HM,True,True,LapRLS,0.1,0,7,6.57048046986262,0,0.25,0.0641007632158074
776,analcatdata_authorship-458.data,mutKNN,2,LLE,True,True,LapRLS,0.02,0,104,7.376607179641724,0,0.25,0.0690573128719072
777,analcatdata_authorship-458.data,mutKNN,2,LLE,True,True,LapRLS,0.05,0,114,8.161169532934824,0,0.25,0.0677423485721603
778,analcatdata_authorship-458.data,mutKNN,2,LLE,True,True,LapRLS,0.08,0,181,8.93889476855596,0,0.25,0.0726221195287476
779,analcatdata_authorship-458.data,mutKNN,2,LLE,True,True,LapRLS,0.1,0,108,9.709049828847249,0,0.25,0.0722563764139256
780,analcatdata_authorship-458.data,symKNN,2,RBF,True,True,LapRLS,0.02,0,24,10.61306889851888,0,0.25,0.0713299507244962
781,analcatdata_authorship-458.data,symKNN,2,RBF,True,True,LapRLS,0.05,0,61,11.385363427797952,0,0.25,0.0700712279659648
782,analcatdata_authorship-458.data,symKNN,2,RBF,True,True,LapRLS,0.08,0,75,12.139189076423644,0,0.25,0.0669832047107106
783,analcatdata_authorship-458.data,symKNN,2,RBF,True,True,LapRLS,0.1,0,176,12.861010428269704,0,0.25,0.0673146400018646
784,analcatdata_authorship-458.data,symKNN,2,HM,True,True,LapRLS,0.02,0,151,13.892942893505095,0,0.25,0.0705690453400011
785,analcatdata_authorship-458.data,symKNN,2,HM,True,True,LapRLS,0.05,0,28,14.654245122273762,0,0.25,0.0724323762774812
786,analcatdata_authorship-458.data,symKNN,2,HM,True,True,LapRLS,0.08,0,29,15.387180789311726,0,0.25,0.0734429075308764
787,analcatdata_authorship-458.data,symKNN,2,HM,True,True,LapRLS,0.1,0,199,16.111276173591612,0,0.25,0.0714227762420533
788,analcatdata_authorship-458.data,symKNN,2,LLE,True,True,LapRLS,0.02,0,18,16.87681624889374,0,0.25,0.0698114960060227
789,analcatdata_authorship-458.data,symKNN,2,LLE,True,True,LapRLS,0.05,0,37,17.619284069538118,0,0.25,0.0677423485721603
790,analcatdata_authorship-458.data,symKNN,2,LLE,True,True,LapRLS,0.08,0,2,18.365258240699767,0,0.25,0.0726221195287476
791,analcatdata_authorship-458.data,symKNN,2,LLE,True,True,LapRLS,0.1,0,161,19.095585636297866,0,0.25,0.0730939370283632
792,analcatdata_authorship-458.data,symFKNN,2,RBF,True,True,LapRLS,0.02,0,50,19.96916571855545,0,0.25,0.0690573128719072
793,analcatdata_authorship-458.data,symFKNN,2,RBF,True,True,LapRLS,0.05,0,116,20.710735404491423,0,0.25,0.0700712279659648
794,analcatdata_authorship-458.data,symFKNN,2,RBF,True,True,LapRLS,0.08,0,186,21.44045840104421,0,0.25,0.0709919038725251
795,analcatdata_authorship-458.data,symFKNN,2,RBF,True,True,LapRLS,0.1,0,112,22.16479883591334,0,0.25,0.0641007632158074
796,analcatdata_authorship-458.data,symFKNN,2,HM,True,True,LapRLS,0.02,0,107,23.17070646683375,0,0.25,0.0713299507244962
797,analcatdata_authorship-458.data,symFKNN,2,HM,True,True,LapRLS,0.05,0,81,23.9159895380338,0,0.25,0.0732265446224256
798,analcatdata_authorship-458.data,symFKNN,2,HM,True,True,LapRLS,0.08,0,148,24.662224165598552,0,0.25,0.0685751644896994
799,analcatdata_authorship-458.data,symFKNN,2,HM,True,True,LapRLS,0.1,0,142,25.412189718087514,0,0.25,0.074780887757987
800,analcatdata_authorship-458.data,symFKNN,2,LLE,True,True,LapRLS,0.02,0,19,26.192050981521607,0,0.25,0.0690573128719072
801,analcatdata_authorship-458.data,symFKNN,2,LLE,True,True,LapRLS,0.05,0,4,26.9337485909462,0,0.25,0.0669732787082528
802,analcatdata_authorship-458.data,symFKNN,2,LLE,True,True,LapRLS,0.08,0,155,27.743845244248707,0,0.25,0.0693769166957311
803,analcatdata_authorship-458.data,symFKNN,2,LLE,True,True,LapRLS,0.1,0,11,28.501070360342663,0,0.25,0.0681282413955681
804,analcatdata_authorship-458.data,MST,2,RBF,True,True,LapRLS,0.02,0,127,29.457163484891257,0,0.25,0.0713299507244962
805,analcatdata_authorship-458.data,MST,2,RBF,True,True,LapRLS,0.05,0,190,30.2158221801122,0,0.25,0.0692913344756271
806,analcatdata_authorship-458.data,MST,2,RBF,True,True,LapRLS,0.08,0,33,30.9526770234108,0,0.25,0.0701825005968607
807,analcatdata_authorship-458.data,MST,2,RBF,True,True,LapRLS,0.1,0,68,31.676226035753885,0,0.25,0.0665050780817043
808,analcatdata_authorship-458.data,MST,2,HM,True,True,LapRLS,0.02,0,191,158.74895325104396,0,0.25,0.0698114960060227
809,analcatdata_authorship-458.data,MST,2,HM,True,True,LapRLS,0.05,0,77,159.5631806174914,0,0.25,0.0677423485721603
810,analcatdata_authorship-458.data,MST,2,HM,True,True,LapRLS,0.08,0,18,160.34065952301026,0,0.25,0.0709919038725251
811,analcatdata_authorship-458.data,MST,2,HM,True,True,LapRLS,0.1,0,168,161.10115785598754,0,0.25,0.0714227762420533
812,analcatdata_authorship-458.data,MST,2,LLE,True,True,LapRLS,0.02,0,183,162.04584573109943,0,0.25,0.0698114960060227
813,analcatdata_authorship-458.data,MST,2,LLE,True,True,LapRLS,0.05,0,45,162.9811484336853,0,0.25,0.0732265446224256
814,analcatdata_authorship-458.data,MST,2,LLE,True,True,LapRLS,0.08,0,159,163.75183758338292,0,0.25,0.0750957833269431
815,analcatdata_authorship-458.data,MST,2,LLE,True,True,LapRLS,0.1,0,104,164.51003512938817,0,0.25,0.0689458689458689
816,analcatdata_authorship-458.data,mutKNN,4,RBF,True,True,LapRLS,0.02,0,37,165.4022727807363,0,0.25,0.0705690453400011
817,analcatdata_authorship-458.data,mutKNN,4,RBF,True,True,LapRLS,0.05,0,172,166.1765760938327,0,0.25,0.0724323762774812
818,analcatdata_authorship-458.data,mutKNN,4,RBF,True,True,LapRLS,0.08,0,3,166.93708163499832,0,0.25,0.0677772563523771
819,analcatdata_authorship-458.data,mutKNN,4,RBF,True,True,LapRLS,0.1,0,178,167.7033197402954,0,0.25,0.0722563764139256
820,analcatdata_authorship-458.data,mutKNN,4,HM,True,True,LapRLS,0.02,0,41,168.83255083560942,0,0.25,0.0713299507244962
821,analcatdata_authorship-458.data,mutKNN,4,HM,True,True,LapRLS,0.05,0,98,169.605018500487,0,0.25,0.0716417600016639
822,analcatdata_authorship-458.data,mutKNN,4,HM,True,True,LapRLS,0.08,0,25,170.36582005023956,0,0.25,0.0685751644896994
823,analcatdata_authorship-458.data,mutKNN,4,HM,True,True,LapRLS,0.1,0,104,171.11762548685073,0,0.25,0.0689458689458689
824,analcatdata_authorship-458.data,mutKNN,4,LLE,True,True,LapRLS,0.02,0,37,171.91134293874106,0,0.25,0.0705690453400011
825,analcatdata_authorship-458.data,mutKNN,4,LLE,True,True,LapRLS,0.05,0,172,172.68625220855077,0,0.25,0.0724323762774812
826,analcatdata_authorship-458.data,mutKNN,4,LLE,True,True,LapRLS,0.08,0,3,173.45392864545187,0,0.25,0.0677772563523771
827,analcatdata_authorship-458.data,mutKNN,4,LLE,True,True,LapRLS,0.1,0,178,174.18036731481553,0,0.25,0.0722563764139256
828,analcatdata_authorship-458.data,symKNN,4,RBF,True,True,LapRLS,0.02,0,41,175.04195208152134,0,0.25,0.0713299507244962
829,analcatdata_authorship-458.data,symKNN,4,RBF,True,True,LapRLS,0.05,0,98,175.7856030702591,0,0.25,0.0716417600016639
830,analcatdata_authorship-458.data,symKNN,4,RBF,True,True,LapRLS,0.08,0,25,176.51712350845338,0,0.25,0.0685751644896994
831,analcatdata_authorship-458.data,symKNN,4,RBF,True,True,LapRLS,0.1,0,104,177.24110545317333,0,0.25,0.0689458689458689
832,analcatdata_authorship-458.data,symKNN,4,HM,True,True,LapRLS,0.02,0,37,178.30802560249964,0,0.25,0.0705690453400011
833,analcatdata_authorship-458.data,symKNN,4,HM,True,True,LapRLS,0.05,0,172,179.05590194066366,0,0.25,0.0724323762774812
